Label,ENSG00000263761.2,ENSG00000160339.14,ENSG00000104938.15,ENSG00000182566.11,ENSG00000165682.13
Cancer,-0.278612796480897,-0.746518495412608,-0.44375916486617,-0.547007537418423,-0.433678281521137
Cancer,-0.42703007763503,1.05315573019639,-0.391257816477702,-0.475647699571617,-0.450190013293601
Cancer,-0.464824597282651,0.00195552929658459,-0.407415817475401,-0.43036512720031,-0.471471731956005
Cancer,-0.405748783531839,-0.715813655820662,-0.443115308061674,-0.563908323757381,-0.480802133268568
Cancer,-0.491049547234434,-0.686325869559631,-0.451311362308343,-0.543935570034167,-0.470481332016492
Cancer,-0.491049547234434,-0.652494651911422,-0.451311362308343,-0.520672296445034,-0.480802133268568
Cancer,-0.491049547234434,-0.732740559164134,-0.451311362308343,-0.496879809739457,-0.444361575889006
Cancer,0.529963331397327,-0.304743562950724,-0.451311362308343,0.0148055066798493,-0.0321496181489615
Cancer,-0.491049547234434,-0.661349004143722,-0.451311362308343,-0.549385029917752,-0.468936585227283
Cancer,-0.491049547234434,-0.453280266443226,-0.42820701519796,0.0949880459968446,-0.480802133268568
Cancer,0.743389252527507,-0.127011353320347,-0.371267782178823,-0.0879959125002127,-0.310224811273684
Cancer,-0.491049547234434,-0.649537140693515,-0.451311362308343,-0.561920156252403,-0.480802133268568
Cancer,-0.491049547234434,-0.00738310988812574,-0.451311362308343,-0.572937890086909,-0.469303878486009
Cancer,-0.180157880884514,0.716490900685532,-0.18209775547391,0.589925544647069,0.88326170321698
Cancer,-0.491049547234434,-0.251044459306065,-0.438469939794174,-0.560334696977698,-0.480802133268568
Cancer,-0.491049547234434,-0.477440620751657,-0.440143248764059,-0.429328986174749,-0.39790480469113
Cancer,-0.491049547234434,-0.716021640262681,-0.443171748862234,-0.335259977040614,-0.480802133268568
Cancer,-0.468804862291444,-0.537298818640911,-0.426377612312865,-0.452243992841731,-0.403241322434728
Cancer,-0.491049547234434,-0.703048755316666,-0.451311362308343,-0.293437667568228,-0.470967995584304
Cancer,-0.478389121211073,0.157296492018064,-0.416071408648215,-0.264292492069588,-0.471836859451033
Cancer,-0.491049547234434,-0.730139513996522,-0.451311362308343,-0.562749492976251,-0.480802133268568
Cancer,-0.491049547234434,-0.305102783761841,-0.436624849637486,-0.356319497966908,-0.480802133268568
Cancer,-0.470172418981082,-0.702838511970774,-0.451311362308343,-0.540890611352272,-0.45131241083113
Cancer,-0.491049547234434,-0.700555145821091,-0.451311362308343,-0.538609950501095,-0.434403622380697
Cancer,-0.491049547234434,-0.728883343061942,-0.451311362308343,-0.473617202284238,-0.457340706429611
Cancer,-0.406701480637836,-0.496375193781801,-0.427127263631954,0.212548570422353,-0.470586669190038
Cancer,-0.491049547234434,-0.730901756315817,-0.451311362308343,-0.543585123037386,-0.480802133268568
Cancer,-0.491049547234434,-0.694227900975956,-0.451311362308343,-0.566682650397006,-0.445363399915394
Cancer,-0.491049547234434,-0.61607891766053,-0.451311362308343,-0.553651859872162,-0.480802133268568
Cancer,0.38058619215474,0.361809935402399,-0.18303565405211,0.187629106248296,-0.0653478626239052
Cancer,-0.459449086452056,-0.73522706137679,-0.451311362308343,-0.554779866820328,-0.480802133268568
Normal,2.49427810704413,2.20143921196569,2.35051322421483,2.05766078932901,2.4860028314507
Normal,1.94562272718892,1.84236715793317,2.01675261392504,2.15664223329619,1.48598994078683
Normal,2.633592633739,1.82956302963507,1.1327915482647,1.82641542870919,2.674500264886
Normal,2.1200356158967,2.12108834832568,3.01748928429225,2.37667837685982,1.39343203958781
Normal,0.702170637508539,2.72297053068231,2.61269092285408,3.18342710523598,2.9637880346297
Normal,2.67321673666435,1.96580799034227,1.26505416152265,1.90930671075403,1.82343112327803
Normal,1.89191535876601,2.48607762860267,3.18488693562797,2.72114833569649,1.39624373280978
Normal,2.79727359673881,2.14558368155,2.32186448354027,2.42795252100606,2.78030605396874
Normal,1.9171220170125,2.2843079269965,3.19864945687629,2.57818388606802,2.29867060421551
Normal,1.89150479577185,2.67709274396191,3.15713937864065,2.77446327192696,3.25146731320587
Normal,1.85069674374704,1.67762144176726,2.01223556976431,1.76396234632109,1.71824593314969
Normal,2.8714804709402,2.48437518641502,2.81612479595481,2.38381812127324,2.66145502155882
Normal,1.37004205329769,2.13256468190783,2.62369426441802,2.55859349321187,2.40813666060073
Normal,2.20406735802826,1.59094564728121,1.03607562489229,1.6770621492621,2.24089157503243
Normal,1.32186296333112,1.4834052943335,1.3967604885539,1.4322639913588,1.11463112564498
Normal,2.79151616684387,2.21743886281666,2.59000557052964,2.48843748046425,2.03538466413267
Normal,1.94618605780882,1.6974832672899,2.0981150374408,2.12958508483211,2.16073298763661
Normal,2.16395630829588,2.17515879372907,2.2985449649174,2.18856821510072,2.23580013054939
Normal,2.40407837202347,2.21966470956039,3.01614307162366,2.38475676451674,2.97259040755434
Normal,3.34487869916708,2.19144493970547,3.73473136781343,2.74059339024397,2.63333808933908
Normal,2.99678811595038,2.43455809171994,1.51898769828235,2.29014152557252,3.19532210575989
Normal,2.18686190417971,2.14125870706033,2.92391081523837,2.61584467530216,2.75514013310359
Normal,2.81266493503174,2.8395244610378,4.47100956601196,3.56526717668944,2.4101757714509
Normal,1.81089122926614,2.23396742774535,2.6683751741458,2.4513580444648,2.63288213908687
Normal,0.767306933931842,0.802720423918512,0.461058128376624,1.23752276926662,0.0865950258687719
Normal,2.20784835676523,2.70569267081019,3.39003417030691,2.56262663127747,2.55259689884322
Normal,2.01579080728491,2.33084685631405,2.68401794284034,2.22291650204975,1.95849372021104
Normal,3.08751298968451,1.72958174038142,1.32257415736245,1.96255503359303,1.43450555814123
Normal,1.94640566127082,2.25776305172102,2.36845901788787,2.3196209791811,1.9489060996298
Normal,3.81677789506642,3.00235286367197,3.65171121134214,3.4834538204339,4.31809960183182
Normal,2.46545276566302,2.10709416335272,2.02500790152913,2.29399299075227,2.9084280748403
Normal,3.12628732269169,2.59832862255506,2.28272418463032,2.37018659907256,2.60484119857584
Normal,2.12686241917179,1.83701741241791,2.15949565969383,2.05043626423553,2.26427169074307
Normal,2.13280126062229,1.85341374882717,1.69988085347757,2.1709096105973,2.52607579250622
Normal,2.19540734324433,2.29486417046429,1.80286055976253,2.19054844955635,2.94437215305634
Normal,2.59768269371437,2.3277449956291,2.41525381527707,2.17143646196623,2.37871520404827
Normal,1.63269734182139,2.43631011960239,2.22297904388376,2.62701755778117,3.71159710939644
Normal,2.39060617702885,2.34451597951008,2.5556382074447,2.30511137136553,2.54840468957982
Normal,2.23559477678958,2.31337616318443,1.43960565373361,2.13812371046648,2.63842953382212
Normal,2.46056420163946,2.59146375858801,3.62612204491437,2.63382423523722,2.17289166102893
